Fine modulus (m2/kg),Specific gravity,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Na2O (l),Sio2 (l),H2O,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C),Cube D (mm),f_c 28d (MPA)
0.0,0.0,0.0,-2.328956583,0.117130525,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.664180103,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,72.2589
0.0,0.0,0.0,-2.376622686,0.028361359,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.764908248,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,66.8746
0.0,0.0,0.0,-2.405222348,-0.008625793,0.0,0.0,0.0,-0.225135811,-1.645094898,1.19140243,-0.794658949,-0.822990107,0.0,-1.26527939,0.0,-0.33824966,-0.568451427,61.5788
0.0,0.0,0.0,-0.193515149,0.0,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,-0.794658949,-0.14567867,-0.222346364,0.284599779,0.0,0.0,-0.568451427,31.3
0.0,0.0,0.0,0.448070603,0.0,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,0.019870333,-0.959432641,-0.222346364,0.284599779,0.0,0.0,-0.568451427,50.65
0.0,0.0,0.0,0.587255625,0.0,0.0,0.0,0.0,0.480251992,-0.231103037,-0.154243431,0.019870333,-1.120976506,-0.222346364,0.284599779,0.0,0.0,-0.568451427,71.07
0.0,0.0,0.0,0.550076064,0.0,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.223562653,0.0,-1.110291473,0.0,-0.33824966,0.0,14.66
0.0,0.0,0.0,-0.41516253,-0.909262956,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.286081137,0.0,-1.110291473,0.0,-0.33824966,0.0,32.64
0.0,0.0,0.0,-0.90374009,-0.530144643,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.348599621,0.0,-1.110291473,0.0,-0.33824966,0.0,39.52
0.0,0.0,0.0,-2.345639719,0.588716719,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.411118105,0.0,-1.110291473,0.0,-0.33824966,0.0,47.91
0.0,0.0,0.0,0.0,1.337706557,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.47363659,0.0,-1.110291473,0.0,-0.33824966,0.0,47.98
0.0,0.0,0.0,0.550076064,0.0,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.536155074,-0.222346364,0.284599779,0.0,-0.33824966,1.025098427,19.33
0.0,0.0,0.0,-0.41516253,-0.909262956,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.598673558,-0.222346364,0.284599779,0.0,-0.33824966,1.025098427,41.04
0.0,0.0,0.0,-0.90374009,-0.530144643,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.661192042,-0.222346364,0.284599779,0.0,-0.33824966,1.025098427,43.24
0.0,0.0,0.0,-2.345639719,0.588716719,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.723710526,-0.222346364,0.284599779,0.0,-0.33824966,1.025098427,50.47
0.0,0.0,0.0,0.0,1.337706557,0.0,0.0,0.0,0.480251992,-0.231103037,-0.176670862,-0.794658949,-1.786229011,-0.222346364,0.284599779,0.0,-0.33824966,1.025098427,53.11
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,25.4
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,24.4
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,-0.222346364,1.059539363,0.0,-0.33824966,-0.568451427,43.3
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,-0.222346364,1.059539363,0.0,-0.33824966,-0.568451427,49.1
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,-0.222346364,1.059539363,0.0,-0.33824966,-0.568451427,48.1
0.0,0.0,0.0,-0.641576522,0.0,0.0,0.0,0.0,-1.699025061,-0.869212185,1.63995105,-0.794658949,-0.056662377,-0.222346364,1.059539363,0.0,-0.33824966,-0.568451427,49.1
0.0,0.0,0.0,-3.310878314,0.0,0.0,0.0,0.611969176,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,15.5
0.0,0.0,0.0,-2.944802639,0.0,0.0,0.0,0.331039519,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,10.0
0.0,0.0,0.0,-2.578726965,0.0,0.0,0.0,0.050109862,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,8.75
0.0,0.0,0.0,-2.212651291,0.0,0.0,0.0,-0.230819794,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,3.0
0.0,0.0,0.0,-1.846575616,0.0,0.0,0.0,-0.511749451,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,4.25
0.0,0.0,0.0,-1.480499942,0.0,0.0,0.0,-0.792679108,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,3.5
0.0,0.0,0.0,-2.944802639,0.0,0.0,0.0,0.331039519,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,16.0
0.0,0.0,0.0,-2.578726965,0.0,0.0,0.0,0.050109862,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,18.5
0.0,0.0,0.0,-2.212651291,0.0,0.0,0.0,-0.230819794,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,20.5
0.0,0.0,0.0,-1.846575616,0.0,0.0,0.0,-0.511749451,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,16.25
0.0,0.0,0.0,-1.480499942,0.0,0.0,0.0,-0.792679108,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,13.0
0.0,0.0,0.0,0.0,-1.374191463,0.0,0.0,0.331039519,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,17.5
0.0,0.0,0.0,0.0,-1.090130132,0.0,0.0,0.050109862,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,24.0
0.0,0.0,0.0,0.0,-0.806068801,0.0,0.0,-0.230819794,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,33.0
0.0,0.0,0.0,0.0,-0.52200747,0.0,0.0,-0.511749451,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,46.0
0.0,0.0,0.0,0.0,-0.237946139,0.0,0.0,-0.792679108,-0.70776957,-0.013565827,0.518579499,0.247938533,-0.532227997,0.0,-1.071544494,0.0,-0.33824966,-0.568451427,50.75
0.0,0.0,0.0,0.788406581,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.372833023,-0.371142349,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,31.0558
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,32.6797
0.0,0.0,0.0,0.159214016,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.19363658,-0.760778129,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,32.9878
0.0,0.0,0.0,-0.155382267,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.104038359,-0.945892556,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,31.0693
0.0,0.0,0.0,-0.469978549,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.014440138,-1.120424794,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,27.5311
0.0,0.0,0.0,0.788406581,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.372833023,-0.483160513,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,33.9639
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,35.6706
0.0,0.0,0.0,0.159214016,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.19363658,-0.828694654,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,36.5875
0.0,0.0,0.0,-0.155382267,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.104038359,-1.01998331,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,33.5492
0.0,0.0,0.0,-0.469978549,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.014440138,-1.187459287,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,32.997
0.0,0.0,0.0,0.788406581,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.372833023,-0.58018412,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,36.1281
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.75207026,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,38.6522
0.0,0.0,0.0,0.159214016,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.19363658,-0.911605736,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,37.219
0.0,0.0,0.0,-0.155382267,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.104038359,-1.094074065,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,35.2233
0.0,0.0,0.0,-0.469978549,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.014440138,0.121477375,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,32.21
0.0,0.0,0.0,0.788406581,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.372833023,-0.677207727,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,37.9775
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,39.1011
0.0,0.0,0.0,0.159214016,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.19363658,-0.994516819,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,37.9775
0.0,0.0,0.0,-0.155382267,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.104038359,-1.168164819,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,36.5169
0.0,0.0,0.0,-0.469978549,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.014440138,-1.321528271,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,32.0225
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,24.5319
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,0.672069571,0.255670648,-0.024272545,-0.568451427,28.6809
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,1.059539363,0.255670648,-0.024272545,-0.568451427,32.7567
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,1.447009155,0.255670648,-0.024272545,-0.568451427,34.2404
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.560669145,-0.222346364,1.834478947,0.255670648,-0.024272545,-0.568451427,34.3915
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,27.4779
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,0.672069571,0.255670648,-0.024272545,-0.568451427,32.2257
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,1.059539363,0.255670648,-0.024272545,-0.568451427,34.4945
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,1.447009155,0.255670648,-0.024272545,-0.568451427,35.9824
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.650636489,-0.222346364,1.834478947,0.255670648,-0.024272545,-0.568451427,37.8173
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.740603834,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,29.434
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.740603834,-0.222346364,0.672069571,0.255670648,-0.024272545,-0.568451427,33.8365
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.740603834,-0.222346364,1.059539363,0.255670648,-0.024272545,-0.568451427,36.478
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.740603834,-0.222346364,1.447009155,0.255670648,-0.024272545,-0.568451427,40.5031
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.740603834,-0.222346364,1.834478947,0.255670648,-0.024272545,-0.568451427,40.8805
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,0.284599779,0.255670648,-0.024272545,-0.568451427,28.0907
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,0.672069571,0.255670648,-0.024272545,-0.568451427,33.3548
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,1.059539363,0.255670648,-0.024272545,-0.568451427,35.1859
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,1.447009155,0.255670648,-0.024272545,-0.568451427,39.7682
0.0,0.0,0.0,0.473810299,0.0,0.0,0.0,0.0,1.315579652,1.820997972,-1.950680655,0.283234801,-0.830571179,-0.222346364,1.834478947,0.255670648,-0.024272545,-0.568451427,40.3513
0.0,0.0,0.0,0.121081133,-1.362355574,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.758379,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,21.7153
0.0,0.0,0.0,-0.06958328,-1.214406964,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.758379,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,29.3796
0.0,0.0,0.0,-0.260247694,-1.066458354,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.758379,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,41.8978
0.0,0.0,0.0,-0.450912108,-0.918509744,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.758379,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,46.7518
0.0,0.0,0.0,-0.641576522,-0.770561134,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.758379,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,56.4599
0.0,0.0,0.0,-0.06958328,-1.214406964,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.851874476,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,33.8272
0.0,0.0,0.0,-0.260247694,-1.066458354,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.851874476,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,45.1852
0.0,0.0,0.0,-0.450912108,-0.918509744,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.851874476,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,57.284
0.0,0.0,0.0,-0.06958328,-1.214406964,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-1.00425005,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,29.6205
0.0,0.0,0.0,-0.260247694,-1.066458354,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-1.00425005,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,41.1887
0.0,0.0,0.0,-0.450912108,-0.918509744,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-1.00425005,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,48.6402
0.0,0.0,0.0,-0.06958328,-1.214406964,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.743655667,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,24.717
0.0,0.0,0.0,-0.450912108,-0.918509744,0.0,0.0,0.0,0.725281439,0.243853204,-0.602792051,-0.251639427,-0.767748393,0.0,-1.071544494,0.0,-0.756885813,-0.568451427,38.7337
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.407725918,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,33.8369
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.164757386,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,36.1631
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.078211146,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,31.0876
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.321179678,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,25.8006
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,-0.011519939,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,36.7598
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.271943349,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,38.1285
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.555406637,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,26.2011
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.838869925,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,25.0279
0.0,0.0,0.0,-0.307913797,-0.659599677,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.186583051,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,33.8562
0.0,0.0,0.0,-0.307913797,-0.659599677,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.490293717,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,38.8889
0.0,0.0,0.0,-0.307913797,-0.659599677,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.794004381,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,25.6209
0.0,0.0,0.0,-0.307913797,-0.659599677,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,1.097715048,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,20.5882
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.407725918,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,42.2961
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.164757386,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,48.006
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.078211146,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,46.7372
0.0,0.0,0.0,-1.251702645,-0.593022802,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.321179678,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,43.3535
0.0,0.0,0.0,-0.908506701,-0.41548447,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,-0.011519939,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,46.1453
0.0,0.0,0.0,-0.908506701,-0.41548447,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.271943349,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,51.4246
0.0,0.0,0.0,-0.908506701,-0.41548447,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.555406637,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,44.581
0.0,0.0,0.0,-0.908506701,-0.41548447,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.838869925,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,46.5363
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.186583051,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,45.7516
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.490293717,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,50.7843
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.794004381,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,41.8627
0.0,0.0,0.0,-0.736908728,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,1.097715048,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,45.7516
0.0,0.0,0.0,-1.59489859,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.407725918,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,55.4079
0.0,0.0,0.0,-1.59489859,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.164757386,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,59.6375
0.0,0.0,0.0,-1.59489859,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.078211146,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,51.6012
0.0,0.0,0.0,-1.59489859,-0.326715305,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.321179678,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,46.5257
0.0,0.0,0.0,-1.30890197,-0.10479239,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,-0.011519939,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,56.7039
0.0,0.0,0.0,-1.30890197,-0.10479239,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.271943349,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,60.419
0.0,0.0,0.0,-1.30890197,-0.10479239,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.555406637,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,46.5363
0.0,0.0,0.0,-1.30890197,-0.10479239,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.838869925,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,47.514
0.0,0.0,0.0,-1.165903659,0.006169068,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.186583051,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,48.9542
0.0,0.0,0.0,-1.165903659,0.006169068,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.490293717,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,58.3333
0.0,0.0,0.0,-1.165903659,0.006169068,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,0.794004381,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,48.4967
0.0,0.0,0.0,-1.165903659,0.006169068,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.648928899,1.097715048,0.0,-1.071544494,0.255670648,0.28970457,1.025098427,47.5817
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.407725918,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,41.4502
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,-0.164757386,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,42.5076
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.078211146,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,33.8369
0.0,0.0,0.0,-0.908506701,-0.8593303,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.160211329,0.321179678,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,28.5498
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,-0.011519939,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,40.4749
0.0,0.0,0.0,-0.508111432,-0.726176551,0.0,0.0,0.0,-0.70776957,-0.013565827,0.518579499,1.486023042,0.271943349,-0.222346364,0.284599779,0.255670648,0.28970457,1.025098427,43.6034
